ID,funded_amnt,term_60mon, int_rate_pct ,installment,emp_years,own_home,annual_inc,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal, revol_util_pct ,total_acc,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
80578,15000,1, 0.1344 ,344.69,10,0,60000,10.32,0, 19 ,0,70,9,1,13864, 0.4750 ,36,0,0,0,13864,0,0,0,0,36,0,,2,3,3388,48,29200,0,2,1,3,1540,4769,63.9,0,0,129,173,8,8,6,11,0,8,0,0,4,8,4,9,8,9,21,8,9,0,0,0,2,0.966,0.5,1,0,29200,13864,13200,0
25986,28000,0, 0.0649 ,858.05,10,0,125000,18.63,1, 35 ,0,6,19,0,51262, 0.6800 ,39,0,0,0,486542,0,3,0,1,16,25174,51,3,4,10758,68,75700,0,0,0,5,27030,8138,73,0,0,159,369,9,9,4,9,6,16,6,0,9,13,15,16,7,13,29,12,18,,0,0,3,0.92,0.75,0,0,615909,77869,65100,49459
43652,6000,0, 0.1344 ,203.44,6,0,35000,16.74,0, 14 ,1,0,6,0,4320, 0.7580 ,9,0,0,0,17601,1,1,0,1,20,13281,77,1,1,1214,77,5700,0,1,1,2,2934,86,93.4,0,0,117,65,4,4,0,32,0,4,0,0,1,4,1,2,2,5,7,4,6,0,0,0,1,1,1,0,0,22924,17601,1300,17224
24684,25000,0, 0.0600 ,740.13,8,0,110000,25.97,1, 22 ,2,14,26,0,27452, 0.3670 ,50,0,0,0,260725,0,9,1,1,9,138564,72,0,1,7381,59,74800,1,0,2,2,10028,23329,45.2,0,0,121,207,18,9,1,18,14,4,14,0,4,7,9,15,23,16,26,7,25,0,0,0,1,0.978,0.444,0,0,371976,166016,42600,182168
99172,27500,0, 0.1899 ,1007.91,10,0,55000,22.58,1, 29 ,0,11,7,0,8676, 0.7050 ,52,46,0,0,69802,0,2,0,1,18,61126,,0,0,4555,71,12300,2,2,2,1,11634,1456,77.6,0,0,172,297,27,18,1,27,11,4,11,0,2,4,2,8,32,5,19,4,7,0,0,0,0,0.788,1,0,0,110824,69802,6500,98524
68006,25000,0, 0.0532 ,752.87,1,0,80000,19.4,0, 21 ,2,0,12,0,12579, 0.3630 ,27,0,0,0,228097,2,5,1,2,6,39264,71,2,3,9037,57,34700,0,0,4,5,19008,19624,38.7,0,0,135,202,5,5,3,5,0,5,0,0,2,3,4,11,7,6,16,3,12,0,0,0,3,1,0,0,0,280285,51843,32000,55585
54808,15000,0, 0.1078 ,489.52,0,0,35000,30.98,1, 20 ,0,3,24,0,26054, 0.2980 ,38,0,0,0,159464,1,1,0,0,29,11970,72,2,5,5914,37,87400,0,0,0,5,6933,41557,33.1,0,0,105,183,1,1,4,8,0,20,3,0,8,12,14,20,5,22,29,12,24,0,0,0,2,0.974,0.143,0,0,236032,38024,62100,16654
62046,18000,0, 0.0917 ,573.83,8,0,120000,20.13,0, 22 ,0,26,11,0,20071, 0.6650 ,22,0,0,122,102203,1,5,0,3,14,60049,65,1,1,9589,67,30200,2,2,0,4,9291,10129,66.5,0,0,175,205,3,3,0,3,26,18,26,0,3,3,4,6,10,4,10,3,11,0,0,0,1,0.909,0.75,0,0,153733,102203,30200,91845
7216,10000,1, 0.1948 ,262.06,7,0,67900,13.01,0, 26 ,1,0,12,1,8948, 0.5560 ,28,0,0,0,183057,3,1,1,1,9,31561,92,2,8,1818,80,16100,1,4,2,11,15255,682,72.7,0,0,63,259,0,0,4,5,0,0,0,0,1,5,2,6,3,10,21,5,12,0,0,0,4,1,0.5,1,0,193989,40509,2500,34389
64902,13800,0, 0.1199 ,458.3,10,0,50000,19.49,0, 35 ,0,0,4,0,16662, 0.9740 ,16,0,0,0,128328,0,1,0,0,28,19797,67,0,0,0,78,17100,0,4,0,0,32082,,,0,0,363,181,46,28,2,,0,0,0,0,0,2,0,1,9,2,5,2,4,0,0,0,0,1,0,0,0,145999,36459,0,29485
30196,24000,1, 0.1199 ,533.75,3,0,200000,23.65,0, 26 ,2,45,12,0,30655, 0.9370 ,23,0,0,0,213476,2,3,2,3,4,87817,63,0,0,13945,73,32700,3,6,2,5,23720,2045,93.7,0,0,115,182,33,4,4,33,45,4,45,0,3,3,3,4,8,3,7,3,12,0,0,0,3,0.957,1,0,0,240943,164919,32700,111735
28926,16000,0, 0.1727 ,572.6,4,0,32000,35.3,0, 14 ,0,0,11,0,14975, 0.7970 ,27,0,0,0,123503,0,7,0,2,16,108528,110,0,0,7940,105,18800,0,0,1,2,11228,0,100.8,0,0,99,109,37,16,0,95,0,12,0,0,2,3,2,4,22,3,5,3,11,0,0,0,0,1,1,0,0,117383,123503,11400,98583
76692,9200,0, 0.1148 ,303.3,3,0,55000,5.63,3, 16 ,0,21,8,2,4117, 0.6430 ,15,21,0,0,10646,1,3,0,0,76,6529,110,1,2,2371,86,6400,1,1,1,2,1331,387,88.3,0,0,121,136,2,2,0,33,0,9,0,3,2,5,2,3,7,5,8,5,8,0,0,3,1,0.8,0.5,2,0,12320,10646,3300,5920
49438,25000,1, 0.1199 ,555.99,10,1,82300,36.53,0, 26 ,0,0,22,0,23954, 0.6440 ,45,0,0,0,131151,0,4,1,3,11,39261,53,1,3,4509,62,37200,0,12,0,6,5961,4355,78.8,0,0,144,262,7,7,1,19,0,19,0,0,9,14,10,16,18,17,25,15,22,0,0,0,2,1,0.7,0,0,188770,63215,20500,63581
76334,16650,0, 0.1078 ,543.37,10,1,70000,21.4,1, 31 ,0,11,10,0,11312, 0.3910 ,22,0,0,0,31111,0,1,0,1,14,19799,71,2,4,4349,55,28900,0,0,2,5,3457,16274,35.9,0,0,14,314,7,7,0,10,11,7,11,0,3,4,5,14,1,9,21,4,10,0,0,0,2,0.955,0.2,0,0,56900,31111,25400,28000
97088,20000,0, 0.1199 ,664.2,10,0,65000,12.87,0, 23 ,1,76,23,0,3871, 0.0730 ,48,0,0,820,96587,2,1,1,1,5,15516,80,2,6,234,27,53274,1,0,2,7,4599,30764,1.4,0,0,121,203,0,0,4,0,0,6,81,0,2,3,7,12,7,20,36,4,23,0,0,0,3,0.957,0,0,0,154162,19752,31200,19300
77844,35000,1, 0.1399 ,814.21,6,0,108000,35.9,0, 25 ,1,62,20,0,24021, 0.3190 ,36,62,0,0,293113,2,3,0,1,18,52108,54,2,4,6560,44,75300,0,1,3,5,14656,45635,33.8,0,0,129,244,4,4,5,6,0,4,0,0,12,14,12,18,7,16,24,14,20,0,0,0,2,1,0.167,0,0,401151,76129,68900,96584
31338,16400,0, 0.0749 ,510.07,10,0,80000,11.84,0, 24 ,0,0,10,0,28825, 0.6270 ,26,0,0,0,179933,0,0,0,0,90,0,,0,1,10664,63,46000,0,0,0,1,19993,4723,85.1,0,0,152,230,22,22,4,95,0,0,0,0,3,5,3,6,3,8,18,5,10,0,0,0,0,1,1,0,0,264705,29030,31800,0
93672,6400,0, 0.0980 ,205.91,0,0,46000,27.39,0, 22 ,0,0,7,0,5086, 0.5410 ,17,0,0,0,42590,1,2,0,1,21,37504,71,1,4,1618,69,9400,1,0,0,5,6084,353,90.5,0,0,158,204,6,6,1,6,0,14,0,0,3,4,3,7,4,5,12,4,7,0,0,0,1,1,0.667,0,0,62029,42590,3700,52629
508,6000,0, 0.0649 ,183.87,2,0,101000,4.19,0, 15 ,0,0,5,0,5535, 0.7380 ,15,0,0,0,13873,0,3,0,0,44,8338,53,0,0,4039,59,7500,0,0,0,0,2775,1965,73.8,0,0,125,101,51,44,0,51,0,0,0,0,2,2,2,4,11,2,4,2,5,0,0,0,0,1,0.5,0,0,23366,13873,7500,15866
5342,10550,0, 0.1797 ,381.25,6,0,24000,25.75,0, 20 ,1,0,5,0,3228, 0.2600 ,11,0,0,0,4956,2,1,1,1,6,1728,34,1,2,3228,28,12400,0,0,1,3,1239,772,80.7,0,0,106,188,3,3,0,3,0,3,0,0,1,1,1,3,3,4,8,1,5,0,0,0,2,1,1,0,0,17475,4956,4000,5075
39540,16700,0, 0.0849 ,527.11,0,0,42000,19.66,0, 18 ,1,27,11,0,13885, 0.5400 ,32,64,0,0,202804,1,1,0,1,24,829,14,2,4,6784,46,25700,0,6,4,5,18437,6407,59.7,0,0,156,136,3,3,5,8,27,0,27,3,2,6,3,11,7,8,20,6,11,0,0,0,2,0.781,0.333,0,0,224700,14714,15900,6000
32544,9000,0, 0.0980 ,289.57,0,0,70000,23.11,0, 14 ,0,71,13,1,10175, 0.4920 ,15,71,0,0,40253,2,3,1,2,5,29753,75,1,2,2561,66,20700,0,0,1,5,3096,9775,50.9,0,0,111,107,11,5,0,11,0,11,0,1,7,8,7,7,5,9,9,8,13,0,0,0,3,0.933,0.286,0,0,60693,40253,19900,39472
38910,20000,1, 0.1399 ,465.27,1,1,62000,18.65,0, 13 ,3,0,9,0,17833, 0.7620 ,12,0,0,0,244435,0,2,0,1,18,35866,94,0,2,6325,87,23400,3,0,5,5,27159,1477,90,0,0,98,72,18,12,2,18,0,0,0,0,5,6,5,6,3,6,7,6,9,0,0,0,1,1,0.6,0,0,255023,53699,14800,38290
60020,24000,0, 0.0532 ,722.76,0,0,74000,14.77,0, 20 ,0,34,19,0,20389, 0.3510 ,38,0,0,0,113891,0,11,0,2,13,23881,52,0,1,4899,43,58100,0,0,0,3,6327,31725,31.2,0,0,182,183,14,13,2,36,34,0,34,0,4,5,5,11,16,7,20,5,19,0,0,0,0,0.974,0,0,0,190611,44270,46100,45970
76876,13000,0, 0.0532 ,391.5,1,0,72000,21.02,0, 20 ,0,0,10,0,8958, 0.1720 ,46,0,0,0,217779,0,1,0,3,18,107638,,0,1,8686,17,52000,0,1,1,4,24198,35042,20.4,0,0,124,186,24,18,1,24,0,9,0,0,2,2,6,8,33,8,12,2,10,0,0,0,0,1,0,0,0,269116,116596,44000,111073
25658,15000,0, 0.0849 ,473.45,10,0,36000,28.43,1, 24 ,1,15,14,0,18114, 0.3520 ,44,0,0,0,105174,0,3,0,0,31,11872,41,0,2,6797,37,51500,1,2,1,2,8090,28686,38.7,0,0,121,237,22,22,5,22,15,0,15,0,5,5,6,20,5,10,34,5,14,0,0,0,0,0.932,0.333,0,0,163665,29986,46800,29343
64238,35000,0, 0.1485 ,1210.72,0,0,80365,21.79,0, 33 ,0,0,10,0,44775, 1.0610 ,12,0,0,0,44775,0,0,0,0,,0,,0,1,10795,106,42200,0,0,1,1,4975,570,97.6,0,0,,342,16,16,0,16,0,8,0,0,3,6,4,4,0,9,11,8,10,0,0,0,0,1,1,0,0,42253,44775,23800,0
87902,20000,1, 0.1288 ,453.84,10,0,100000,8.41,0, 21 ,1,0,11,0,31131, 0.9000 ,18,0,0,0,31269,0,0,0,0,,0,,0,2,5972,90,34600,1,1,1,2,3127,2974,89.1,0,0,,192,13,13,0,18,0,4,0,0,6,7,8,10,0,10,17,7,11,0,0,0,0,1,0.857,0,0,34741,31269,27300,0
37156,18000,0, 0.0917 ,573.83,10,0,90000,14.28,1, 15 ,1,20,17,0,37332, 0.9240 ,32,0,0,0,324841,2,5,0,0,29,32099,89,1,2,7598,91,40400,2,5,4,3,19108,750,97.2,0,0,126,128,3,3,7,14,0,3,20,0,5,9,6,7,8,11,17,9,17,0,0,0,2,0.969,0.833,0,0,332849,69431,27000,36177
54482,12000,1, 0.0980 ,253.79,1,0,125000,19.22,0, 28 ,0,33,9,0,12395, 0.2580 ,20,33,0,0,61287,0,3,1,1,12,48892,71,0,1,8367,52,48000,0,0,0,2,6810,34694,26.2,0,0,160,276,22,12,2,22,0,0,0,1,4,5,5,6,9,6,9,5,9,0,0,0,1,0.95,0.2,0,0,116883,61287,47000,68883
88956,25000,1, 0.0917 ,521.03,2,0,140000,17.91,0, 39 ,0,0,24,0,23104, 0.2940 ,56,0,0,0,108206,3,10,3,7,3,85102,55,0,2,8224,46,78600,0,0,0,10,4705,30753,42.2,0,0,143,412,13,3,3,13,0,15,0,0,6,8,9,15,32,14,21,8,22,0,0,0,3,1,0.222,0,0,234784,108206,53200,156184
37708,14400,0, 0.1199 ,478.22,2,0,50000,25.32,1, 21 ,0,11,7,0,1812, 0.4030 ,51,0,0,0,284530,1,4,2,3,10,163761,84,2,2,260,80,4500,3,0,7,5,40647,240,52,0,0,200,135,2,2,1,7,0,10,0,0,1,2,1,7,35,2,15,2,7,0,0,0,4,0.979,0,0,0,310004,165573,500,171563
36762,20000,0, 0.0649 ,612.89,2,1,75000,21.62,0, 22 ,0,0,13,1,21025, 0.4980 ,19,0,0,0,63181,0,4,0,0,46,42156,84,2,2,5877,68,42200,0,0,1,2,4860,6641,67.8,0,0,207,145,7,7,0,11,0,7,0,0,4,7,5,6,7,9,12,7,13,0,0,0,2,1,0.6,1,0,92392,63181,20600,50192
6506,15000,0, 0.1344 ,508.6,1,0,65000,26.22,0, 35 ,2,33,13,0,12308, 0.4860 ,29,0,0,0,215632,2,2,1,4,2,61126,92,1,4,1433,80,29800,3,9,4,8,17969,11290,17,0,0,152,370,0,0,1,18,33,2,33,0,2,4,5,8,10,9,17,4,13,0,0,0,2,1,0.25,0,0,249080,73434,13600,66260
52770,24000,1, 0.1577 ,580.71,10,0,65000,27.58,1, 25 ,1,22,18,1,43562, 0.8100 ,31,45,0,294,137887,2,1,0,0,74,6337,27,2,4,3755,65,53800,0,4,1,4,8111,3623,62.6,0,0,134,241,1,1,2,18,72,1,72,6,4,12,4,8,6,15,23,12,18,0,0,0,2,0.806,0.25,0,0,182421,49899,9700,23126
25516,7000,0, 0.0980 ,225.22,0,0,32000,20.07,1, 24 ,1,4,16,0,7576, 0.2560 ,34,0,0,0,130624,1,9,0,2,14,38632,102,2,6,501,69,29600,1,0,3,8,8164,9499,5,0,0,74,234,5,5,6,21,0,5,4,0,1,4,2,11,11,6,17,4,16,0,0,0,2,0.971,0,0,0,158125,46208,10000,37725
94256,8000,0, 0.0849 ,252.51,10,0,65000,16.16,1, 15 ,3,22,12,0,8030, 0.3670 ,30,0,0,0,30592,1,1,0,0,30,22562,65,2,6,2650,54,21900,2,0,3,6,2549,7855,49,0,0,30,130,4,4,0,17,22,5,22,0,3,5,6,7,1,11,29,6,12,0,0,0,2,0.967,0.167,0,0,56521,30592,15400,34621
94216,10000,0, 0.0849 ,315.63,10,0,55000,11.08,0, 32 ,0,0,8,1,10235, 0.6820 ,18,0,0,0,110862,0,1,0,0,103,18731,83,0,1,4594,77,15000,0,0,0,2,15837,1684,85.7,0,0,125,326,16,16,3,16,0,18,0,1,3,4,3,3,7,6,8,4,8,0,0,0,0,0.944,1,0,1,124460,28966,11800,22660
38950,26475,1, 0.2148 ,723.41,0,0,84000,20.14,0, 12 ,0,0,8,0,19378, 0.7660 ,8,0,0,0,40430,0,2,0,0,29,21052,51,0,0,5028,61,25300,0,1,0,0,5054,4410,68,0,0,46,95,32,29,0,42,0,22,0,0,3,4,3,3,2,6,6,4,8,0,0,0,0,1,0.333,0,0,66846,40430,13800,41546
42094,19300,0, 0.1399 ,659.54,10,0,42000,23.2,0, 26 ,0,0,25,0,22549, 0.3590 ,35,0,0,0,22549,2,0,0,0,112,0,,5,7,5928,36,62800,0,0,4,7,902,19158,46.2,0,0,128,253,0,0,0,0,0,0,0,0,10,13,13,15,6,25,29,13,25,0,0,0,5,1,0.231,0,0,62800,22549,35600,0
11376,20000,0, 0.0649 ,612.89,3,0,99750,11.73,0, 14 ,1,0,17,0,29530, 0.3910 ,40,0,0,0,313223,2,2,0,2,18,18121,60,2,3,24356,45,75600,1,9,2,5,18425,17095,59.3,0,0,105,115,1,1,2,1,0,0,0,0,3,7,4,13,10,14,28,7,17,0,0,0,2,1,0.25,0,0,394922,47651,42000,30088
5594,8000,0, 0.1727 ,286.3,1,0,35000,20.54,0, 16 ,1,0,12,0,8365, 0.5200 ,13,0,0,570,21716,5,1,0,1,16,13351,82,7,11,4720,67,16100,1,1,4,12,1810,5757,55.7,0,0,16,134,1,1,0,1,0,1,0,0,5,8,8,9,1,11,12,8,12,0,0,0,7,1,0.25,0,0,32401,21716,13000,16301
58224,6375,0, 0.1797 ,230.38,3,0,107000,8.24,0, 18 ,0,41,6,0,1462, 0.2660 ,14,41,0,1369,19264,1,1,1,1,8,17802,109,2,5,177,88,5500,2,2,4,6,3211,3004,14.2,0,0,161,23,1,1,0,1,0,8,0,1,4,5,4,4,8,5,5,5,6,0,0,0,3,0.929,0,0,0,21802,19264,3500,16302
92546,8000,0, 0.0917 ,255.04,10,0,53000,27.94,7, 15 ,2,22,17,2,6487, 0.4600 ,28,22,0,166,47240,0,8,2,2,8,40753,67,1,2,3737,63,14100,3,2,6,4,2779,7119,47.3,0,0,121,130,12,8,1,17,22,0,22,6,6,7,6,11,13,7,14,7,17,0,0,3,3,0.536,0.333,1,1,74947,47240,13500,60847
73296,4000,0, 0.1288 ,134.55,10,0,130000,14.01,0, 27 ,0,43,7,0,33422, 0.9340 ,17,0,0,0,242072,0,2,0,2,13,42233,86,2,2,15897,92,35800,2,7,4,4,34582,291,98.8,0,0,113,272,9,9,2,11,45,2,45,0,2,3,2,6,6,4,9,3,7,0,0,0,2,0.765,1,0,0,287175,75655,23500,51375
41664,20000,0, 0.0649 ,612.89,6,0,150000,1.14,0, 23 ,0,0,4,0,12031, 0.8080 ,9,0,0,0,214106,0,0,0,0,,0,,0,1,3644,81,63000,0,0,0,1,53527,1533,80.8,0,0,,223,15,15,2,15,0,0,0,0,2,3,2,6,0,3,7,3,4,0,0,0,0,1,0.5,0,0,278661,12031,8000,0
2598,3400,0, 0.0980 ,109.39,10,0,45000,15.09,2, 32 ,0,6,12,0,917, 0.2870 ,14,0,0,242,73247,0,7,0,0,36,27320,103,0,0,10,95,3200,0,1,0,0,6104,590,1.7,0,0,84,333,36,36,1,333,0,0,6,0,1,3,1,1,8,4,5,3,12,0,0,0,0,0.857,0,0,0,79706,28237,600,26506
1872,12000,0, 0.0532 ,361.38,0,0,110000,13.58,0, 15 ,1,0,17,0,18925, 0.5240 ,32,0,0,0,37303,1,6,0,0,32,18378,51,1,2,8086,52,36111,0,0,2,2,2194,9432,59.2,0,0,124,118,2,2,0,14,0,2,0,0,6,9,6,11,15,11,17,9,17,0,0,0,1,1,0.167,0,0,72411,37303,23100,36300
15028,28000,0, 0.0532 ,843.22,3,0,116000,29.45,0, 23 ,0,0,17,0,63638, 0.8930 ,34,0,0,0,347880,1,2,0,0,27,47854,70,0,0,20705,83,71300,0,5,1,1,20464,5520,90.5,0,0,153,217,41,4,4,41,0,5,0,0,10,13,10,11,10,14,20,13,17,0,0,0,1,1,0.8,0,0,376428,111492,58000,68428
91106,6000,0, 0.1078 ,195.81,10,0,100000,24.34,0, 20 ,1,0,10,0,24537, 0.6970 ,15,0,0,0,50970,1,2,1,2,11,26433,66,1,1,11665,68,35200,0,0,3,3,5097,339,98.2,0,0,116,191,2,2,1,35,0,2,0,0,3,6,3,3,5,8,9,6,10,0,0,0,2,1,1,0,0,75123,50970,18900,39923
31024,6000,0, 0.0917 ,191.28,10,0,101947,8.13,3, 26 ,2,11,13,0,8959, 0.4770 ,27,11,0,0,117867,2,1,0,0,36,322,3,3,5,1673,31,18800,0,1,3,5,9067,4983,52.5,0,0,141,109,3,3,4,7,11,3,11,0,6,9,6,8,8,11,15,9,13,0,0,1,3,0.778,0.333,0,0,152527,9281,10500,11627
49628,4800,0, 0.1148 ,158.24,0,0,57500,9.1,0, 16 ,2,40,9,0,9810, 0.5300 ,20,0,0,1335,262931,1,2,0,2,18,22875,71,1,3,4925,65,18500,2,1,5,6,29215,1317,80.3,0,0,133,111,6,6,2,6,0,4,0,0,2,4,2,5,5,6,13,4,9,0,0,0,1,0.95,0.5,0,0,285119,32685,6700,32019
33266,30000,1, 0.1659 ,738.98,10,0,125000,32.13,0, 20 ,0,48,11,0,49134, 0.8370 ,45,48,0,0,372413,2,5,0,3,18,86050,74,2,6,23726,79,58700,4,0,6,10,33856,6545,87,0,0,186,130,4,4,1,4,0,6,0,2,4,5,4,15,10,5,32,5,11,0,0,0,3,0.956,0.75,0,0,417129,135184,50200,119428
9056,35000,1, 0.2148 ,956.35,2,0,180000,7.28,0, 19 ,0,35,25,0,10376, 0.3470 ,42,0,0,6478,392995,1,12,2,4,6,148303,109,2,4,5914,92,29900,2,0,2,8,16375,9586,46.7,0,0,122,170,10,6,2,10,35,9,35,0,5,6,7,12,17,12,22,7,25,0,0,0,4,0.875,0.286,0,0,427783,158679,18000,143514
84188,6500,0, 0.1148 ,214.29,0,0,38000,24.35,0, 26 ,0,0,14,1,8150, 0.4310 ,28,0,0,0,320708,0,1,1,3,9,12068,81,1,3,2387,60,18900,1,0,1,6,24670,1022,87.2,0,0,60,252,12,9,1,23,0,12,0,0,4,7,4,4,13,12,14,7,14,0,0,0,2,1,1,1,0,456528,20218,8000,15000
44400,15000,0, 0.0532 ,451.73,10,1,99000,2.08,0, 40 ,0,0,8,0,4394, 0.0630 ,23,0,0,0,4394,0,0,0,1,13,0,,1,2,3832,6,70200,0,0,2,3,549,59006,6.9,0,0,85,422,7,7,4,7,0,7,0,0,3,3,6,7,3,8,16,3,8,0,0,0,1,1,0,0,0,70200,4394,63400,0
7268,12000,0, 0.0917 ,382.55,1,0,90000,11.76,5, 14 ,3,6,20,0,11328, 0.5130 ,51,23,0,417,50257,0,7,0,1,17,38929,78,0,6,3347,70,22100,7,0,3,7,2645,5212,60.5,0,0,119,116,21,17,0,21,39,3,6,3,5,6,6,9,25,13,25,6,20,0,0,1,0,0.843,0.333,0,0,72249,50257,13200,50149
30548,35000,1, 0.1148 ,769.39,0,0,90000,25.67,0, 21 ,2,0,21,0,61532, 0.7000 ,32,0,0,0,421042,0,0,0,0,111,0,0,0,4,15071,70,87650,0,0,2,4,20049,4865,76,0,0,136,193,20,20,3,20,0,0,0,0,13,20,19,19,2,20,27,14,21,,0,0,0,1,0.692,0,0,474650,61532,63250,0
43408,30000,0, 0.1797 ,1084.13,10,1,70000,20.18,1, 30 ,2,5,18,0,13553, 0.3550 ,30,53,0,0,322401,0,1,1,1,12,37778,,0,2,5893,36,38200,2,0,6,3,18965,12991,46.8,0,0,154,300,14,12,4,15,5,1,5,2,8,11,10,15,4,16,22,11,18,0,0,0,1,0.9,0.4,0,0,444939,51331,24400,42989
42684,12000,0, 0.1148 ,395.6,8,0,60000,21.78,0, 17 ,0,0,7,1,14351, 0.5500 ,15,0,0,198,41713,1,2,1,2,5,27362,87,3,4,6684,72,26100,1,3,1,6,5959,2703,83.3,0,0,133,148,9,5,0,11,0,11,0,0,3,5,3,4,7,5,8,5,7,0,0,0,4,1,0.667,1,0,57663,41713,16200,31563
81264,10000,0, 0.0980 ,321.74,6,0,50000,22.9,1, 21 ,1,11,18,0,11863, 0.4940 ,29,0,0,0,244618,1,9,2,5,4,116976,89,0,1,3802,83,24000,2,2,4,6,13590,6928,54.4,0,0,175,193,24,4,3,24,0,1,11,0,5,7,5,5,16,8,10,7,18,0,0,0,2,0.862,0.4,0,0,283203,128839,15200,131603
84496,12000,0, 0.1577 ,420.53,8,0,120000,7.7,0, 25 ,5,0,28,0,4074, 0.0500 ,42,0,0,0,306986,6,0,0,0,32,0,0,8,15,3535,5,75474,0,0,6,16,11369,4075,6,0,0,141,248,1,1,2,1,0,1,0,0,15,26,20,20,2,26,38,4,27,,0,0,9,1,0,0,0,381274,4074,61124,0
60172,15000,1, 0.1148 ,329.74,10,0,96000,14.95,0, 15 ,0,0,14,0,13929, 0.5530 ,28,0,0,0,28183,0,2,0,0,26,14254,32,1,1,1948,51,25200,0,2,1,1,2013,953,88.4,0,0,125,112,7,7,0,37,0,11,0,0,7,12,7,7,16,12,12,12,14,0,0,0,1,1,0.714,0,0,66662,28183,8200,41462
23996,18700,0, 0.0749 ,581.61,10,0,105000,31.94,0, 16 ,0,46,13,0,2544, 0.1850 ,34,64,0,0,491163,3,5,2,3,1,109481,82,1,1,2341,75,15200,3,0,7,6,37782,5106,39.8,0,0,135,123,1,1,5,1,46,10,46,2,3,4,3,3,20,6,8,4,13,0,0,0,4,0.969,0,0,0,548400,112025,7500,139771
81202,11200,0, 0.1148 ,369.23,4,0,60000,18.94,1, 15 ,0,22,10,0,7668, 0.6670 ,22,26,0,0,211730,3,1,2,2,4,36403,,2,2,2777,67,11500,2,0,10,5,23526,636,90.2,0,0,123,129,5,4,2,6,25,3,25,1,4,6,4,6,7,8,13,6,10,0,0,0,5,0.773,1,0,0,216904,44071,6500,36520
33218,12000,1, 0.0849 ,246.15,1,0,42500,7.22,0, 13 ,0,0,12,0,10227, 0.2480 ,23,0,0,0,59524,3,7,3,5,4,49297,97,0,1,3524,65,41200,0,3,0,6,4960,29973,25.4,0,0,100,98,23,4,0,23,0,20,0,0,4,4,4,4,18,5,5,4,12,0,0,0,3,1,0,0,0,91992,59524,40200,50792
68976,24000,0, 0.0532 ,722.76,1,0,93750,20.57,0, 15 ,0,0,10,0,9450, 0.3100 ,15,0,0,0,55878,2,4,2,3,4,46428,77,0,0,4054,62,30500,0,0,2,3,6209,19208,32.6,0,0,76,122,57,4,0,58,0,4,0,0,3,4,3,3,8,5,6,4,10,0,0,0,2,1,0,0,0,90515,55878,28500,60015
22214,15000,1, 0.1199 ,333.6,10,1,135000,6.64,1, 23 ,0,7,9,0,9387, 0.8160 ,22,37,0,0,258330,0,2,0,0,103,123064,98,0,0,4026,90,11500,1,2,0,1,28703,1513,86.1,0,0,142,220,108,12,3,186,7,13,7,3,5,5,5,5,12,6,7,5,9,0,0,0,1,0.667,0.6,0,0,226703,132451,10900,83903
9902,20000,0, 0.1485 ,691.84,3,0,110000,18.72,1, 13 ,1,9,14,0,14928, 0.3880 ,25,9,0,0,98779,2,3,3,4,1,83851,78,1,3,2418,54,38500,1,2,5,7,7056,7453,29.7,0,0,24,104,0,0,0,0,0,0,9,0,2,6,3,7,4,11,20,6,14,0,0,1,4,0.92,0,0,0,127967,98779,10600,89467
17306,11000,0, 0.1659 ,389.94,10,0,55000,22.37,0, 17 ,0,99,10,1,4771, 0.3290 ,18,99,0,651,23249,1,2,2,2,6,18478,85,0,2,857,64,14500,0,0,2,4,2325,143,85.7,0,0,131,153,19,6,0,61,99,6,99,1,1,7,1,5,4,8,14,8,10,0,0,0,2,0.944,1,1,0,36217,23249,1000,21717
18232,19200,0, 0.0699 ,592.76,10,0,96000,21.59,0, 20 ,0,0,8,0,33384, 0.8140 ,27,0,0,0,442969,0,2,0,2,16,28044,41,0,1,17242,78,41000,1,12,1,3,55371,2758,86.2,0,0,116,182,16,16,3,16,0,7,0,0,1,3,2,5,8,5,16,3,8,0,0,0,0,1,0.5,0,0,544849,61428,20000,43849
